"game_date","pitch_speed","player_name","events","home_team","away_team","inning_topbot","location_x","location_y","atBatTeam"
"2023-06-19",94.9,"Verdugo, Alex","hit_by_pitch","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-19",95.2,"Duran, Jarren","double","MIN","BOS","Top",43.1,138.6,"BOS"
"2023-06-19",94.1,"Reyes, Pablo","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-19",82.6,"Wong, Connor","field_out","MIN","BOS","Top",26.33,100.85,"BOS"
"2023-06-19",79.8,"Verdugo, Alex","single","MIN","BOS","Top",56.62,106.91,"BOS"
"2023-06-19",88.4,"Casas, Triston","field_out","MIN","BOS","Top",-3.75,20.33,"BOS"
"2023-06-19",90.9,"Refsnyder, Rob","field_out","MIN","BOS","Top",5.77999999999999,8.41,"BOS"
"2023-06-19",96.3,"Arroyo, Christian","field_out","MIN","BOS","Top",68.54,71.17,"BOS"
"2023-06-19",89.9,"Reyes, Pablo","single","MIN","BOS","Top",-50.62,98.97,"BOS"
"2023-06-19",89.5,"Yoshida, Masataka","field_out","MIN","BOS","Top",-42.1,26.15,"BOS"
"2023-06-19",91.6,"Wong, Connor","field_out","MIN","BOS","Top",-14.08,44.95,"BOS"
"2023-06-19",84.4,"Duvall, Adam","field_out","MIN","BOS","Top",-14.88,31.45,"BOS"
"2023-06-19",87.9,"Duvall, Adam","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-19",83.2,"Casas, Triston","home_run","MIN","BOS","Top",88.4,107.71,"BOS"
"2023-06-19",82.3,"Devers, Rafael","field_out","MIN","BOS","Top",24.84,41.77,"BOS"
"2023-06-19",94.9,"Devers, Rafael","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-19",93.8,"Arroyo, Christian","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-19",85.2,"Wong, Connor","field_out","MIN","BOS","Top",-11.7,23.5,"BOS"
"2023-06-19",82.3,"Verdugo, Alex","triple","MIN","BOS","Top",92.37,86.26,"BOS"
"2023-06-19",82.7,"Devers, Rafael","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-19",86,"Casas, Triston","field_out","MIN","BOS","Top",41.15,135.37,"BOS"
"2023-06-19",89.2,"Verdugo, Alex","field_out","MIN","BOS","Top",67.61,119.49,"BOS"
"2023-06-19",82.1,"Refsnyder, Rob","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-19",96.4,"Arroyo, Christian","field_out","MIN","BOS","Top",19.28,44.95,"BOS"
"2023-06-19",83.3,"Yoshida, Masataka","field_out","MIN","BOS","Top",-21.6,142.68,"BOS"
"2023-06-19",94.6,"Duran, Jarren","double","MIN","BOS","Top",-34.74,117.24,"BOS"
"2023-06-19",79.6,"Duvall, Adam","field_out","MIN","BOS","Top",3.04000000000001,101.33,"BOS"
"2023-06-20",90.4,"Hernández, Enrique","field_out","MIN","BOS","Top",31.8,5.23000000000002,"BOS"
"2023-06-20",90.6,"Wong, Connor","single","MIN","BOS","Top",46.09,83.88,"BOS"
"2023-06-20",79.3,"Arroyo, Christian","single","MIN","BOS","Top",42.92,81.49,"BOS"
"2023-06-20",77.4,"Casas, Triston","field_out","MIN","BOS","Top",-17.36,93.28,"BOS"
"2023-06-20",80.2,"Duvall, Adam","field_out","MIN","BOS","Top",-54.61,84.11,"BOS"
"2023-06-20",90.2,"Yoshida, Masataka","single","MIN","BOS","Top",-48.55,52.34,"BOS"
"2023-06-20",83.6,"Devers, Rafael","field_out","MIN","BOS","Top",0.0300000000000011,8.56,"BOS"
"2023-06-20",82,"Turner, Justin","hit_by_pitch","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",83.9,"Verdugo, Alex","field_out","MIN","BOS","Top",31.8,34.63,"BOS"
"2023-06-20",90.9,"Hernández, Enrique","field_out","MIN","BOS","Top",1.02,131.1,"BOS"
"2023-06-20",81.3,"Wong, Connor","field_out","MIN","BOS","Top",36.56,15.56,"BOS"
"2023-06-20",91.3,"Arroyo, Christian","home_run","MIN","BOS","Top",-93.65,127.25,"BOS"
"2023-06-20",84.7,"Casas, Triston","field_out","MIN","BOS","Top",23.85,44.95,"BOS"
"2023-06-20",80.9,"Duvall, Adam","home_run","MIN","BOS","Top",10.62,171.47,"BOS"
"2023-06-20",82.3,"Yoshida, Masataka","field_out","MIN","BOS","Top",2.33,21.59,"BOS"
"2023-06-20",91,"Devers, Rafael","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",89.9,"Verdugo, Alex","field_out","MIN","BOS","Top",26.23,47.34,"BOS"
"2023-06-20",90.3,"Hernández, Enrique","field_out","MIN","BOS","Top",24.65,93.93,"BOS"
"2023-06-20",80.9,"Turner, Justin","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",90,"Wong, Connor","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",91.1,"Verdugo, Alex","field_out","MIN","BOS","Top",-6.26000000000001,155.33,"BOS"
"2023-06-20",91.7,"Arroyo, Christian","double","MIN","BOS","Top",91.37,89.44,"BOS"
"2023-06-20",80.1,"Casas, Triston","single","MIN","BOS","Top",58.8,98.97,"BOS"
"2023-06-20",91.7,"Hernández, Enrique","field_out","MIN","BOS","Top",29.43,133.33,"BOS"
"2023-06-20",91.9,"Wong, Connor","single","MIN","BOS","Top",-29.42,115.57,"BOS"
"2023-06-20",81.3,"Duvall, Adam","field_out","MIN","BOS","Top",-49.96,119.82,"BOS"
"2023-06-20",91.7,"Arroyo, Christian","single","MIN","BOS","Top",-50.67,80.59,"BOS"
"2023-06-20",79.7,"Yoshida, Masataka","single","MIN","BOS","Top",9.55,25.89,"BOS"
"2023-06-20",84.5,"Casas, Triston","field_out","MIN","BOS","Top",49.27,91.82,"BOS"
"2023-06-20",84.5,"Casas, Triston","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",83.4,"Duvall, Adam","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",91.9,"Devers, Rafael","hit_by_pitch","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",79.6,"Yoshida, Masataka","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",82.9,"Duvall, Adam","field_out","MIN","BOS","Top",1.11,71.29,"BOS"
"2023-06-20",93.3,"Turner, Justin","double","MIN","BOS","Top",92.17,91.03,"BOS"
"2023-06-20",78.9,"Devers, Rafael","field_out","MIN","BOS","Top",-18.84,127.94,"BOS"
"2023-06-20",94.7,"Yoshida, Masataka","home_run","MIN","BOS","Top",50.34,173.83,"BOS"
"2023-06-20",82.3,"Turner, Justin","single","MIN","BOS","Top",-37.46,85.95,"BOS"
"2023-06-20",95.6,"Devers, Rafael","field_out","MIN","BOS","Top",-69.62,80.32,"BOS"
"2023-06-20",92.9,"Verdugo, Alex","single","MIN","BOS","Top",-39.31,93.02,"BOS"
"2023-06-20",50.2,"Wong, Connor","field_out","MIN","BOS","Top",59.6,94.2,"BOS"
"2023-06-20",95.2,"Turner, Justin","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-20",83.9,"Verdugo, Alex","field_out","MIN","BOS","Top",26.23,49.72,"BOS"
"2023-06-20",41.6,"Arroyo, Christian","single","MIN","BOS","Top",-0.769999999999996,122.01,"BOS"
"2023-06-21",87.3,"Yoshida, Masataka","field_out","MIN","BOS","Top",-36.52,97.38,"BOS"
"2023-06-21",84.2,"Devers, Rafael","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",85.5,"Turner, Justin","single","MIN","BOS","Top",-0.489999999999995,112.21,"BOS"
"2023-06-21",87.4,"Verdugo, Alex","triple","MIN","BOS","Top",93.76,88.64,"BOS"
"2023-06-21",92.8,"Duran, Jarren","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",84.5,"Hernández, Enrique","field_out","MIN","BOS","Top",-61.3,93.85,"BOS"
"2023-06-21",88.3,"McGuire, Reese","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",85.4,"Arroyo, Christian","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",86.2,"Casas, Triston","field_out","MIN","BOS","Top",27.82,43.36,"BOS"
"2023-06-21",92.5,"Yoshida, Masataka","single","MIN","BOS","Top",-31.54,127.17,"BOS"
"2023-06-21",94.1,"Devers, Rafael","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",92.8,"Turner, Justin","home_run","MIN","BOS","Top",-93.36,154.95,"BOS"
"2023-06-21",93.4,"Verdugo, Alex","field_out","MIN","BOS","Top",-46.32,37.52,"BOS"
"2023-06-21",94,"Duran, Jarren","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",93.5,"Hernández, Enrique","field_out","MIN","BOS","Top",-16.93,40.74,"BOS"
"2023-06-21",102.4,"Verdugo, Alex","field_out","MIN","BOS","Top",17.5,51.31,"BOS"
"2023-06-21",81.5,"McGuire, Reese","field_out","MIN","BOS","Top",19.88,124.39,"BOS"
"2023-06-21",101.4,"Duran, Jarren","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",94.3,"Arroyo, Christian","single","MIN","BOS","Top",-10.53,55.19,"BOS"
"2023-06-21",97,"Refsnyder, Rob","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",80.2,"Casas, Triston","field_out","MIN","BOS","Top",-48.07,82.05,"BOS"
"2023-06-21",84.4,"Casas, Triston","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",85.5,"Hernández, Enrique","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",102.1,"Wong, Connor","field_out","MIN","BOS","Top",19.08,51.31,"BOS"
"2023-06-21",94.7,"Yoshida, Masataka","field_out","MIN","BOS","Top",-19.05,33.04,"BOS"
"2023-06-21",102,"Arroyo, Christian","field_out","MIN","BOS","Top",-21.94,47.37,"BOS"
"2023-06-21",80.4,"Devers, Rafael","double","MIN","BOS","Top",6.88000000000001,147.02,"BOS"
"2023-06-21",98.1,"Wong, Connor","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",98.3,"Casas, Triston","double","MIN","BOS","Top",-44.47,142.66,"BOS"
"2023-06-21",95.7,"Devers, Rafael","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",86.8,"Turner, Justin","field_out","MIN","BOS","Top",77.08,102.94,"BOS"
"2023-06-21",94.4,"Turner, Justin","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",102.6,"Yoshida, Masataka","walk","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-21",97.3,"Arroyo, Christian","single","MIN","BOS","Top",58.8,71.96,"BOS"
"2023-06-21",94,"Verdugo, Alex","field_out","MIN","BOS","Top",31.8,37.01,"BOS"
"2023-06-21",81.8,"Turner, Justin","field_out","MIN","BOS","Top",-27.34,53.36,"BOS"
"2023-06-21",86.1,"Verdugo, Alex","single","MIN","BOS","Top",31.21,132.99,"BOS"
"2023-06-21",102.8,"Devers, Rafael","field_out","MIN","BOS","Top",36.18,33.93,"BOS"
"2023-06-21",88.7,"Casas, Triston","single","MIN","BOS","Top",24.65,101.35,"BOS"
"2023-06-21",94.3,"Duran, Jarren","field_out","MIN","BOS","Top",14.32,10.79,"BOS"
"2023-06-21",93.3,"Duran, Jarren","field_out","MIN","BOS","Top",23.06,47.34,"BOS"
"2023-06-22",91.4,"Yoshida, Masataka","field_out","MIN","BOS","Top",-47.68,86.63,"BOS"
"2023-06-22",94.3,"Turner, Justin","field_out","MIN","BOS","Top",23.13,43.69,"BOS"
"2023-06-22",92.4,"Duran, Jarren","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",92.4,"Hernández, Enrique","field_out","MIN","BOS","Top",-26.7,108.11,"BOS"
"2023-06-22",93.2,"Hamilton, David","single","MIN","BOS","Top",-27.99,81.7,"BOS"
"2023-06-22",86.7,"Wong, Connor","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",93,"Casas, Triston","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",85.1,"Duvall, Adam","field_out","MIN","BOS","Top",-35.24,79.23,"BOS"
"2023-06-22",85.3,"Devers, Rafael","single","MIN","BOS","Top",-55.9,61.33,"BOS"
"2023-06-22",92.5,"Yoshida, Masataka","field_out","MIN","BOS","Top",31.33,41.88,"BOS"
"2023-06-22",93.1,"Turner, Justin","field_out","MIN","BOS","Top",-26.52,152.61,"BOS"
"2023-06-22",85.1,"Duran, Jarren","field_out","MIN","BOS","Top",56.25,104.93,"BOS"
"2023-06-22",92.5,"Hernández, Enrique","field_out","MIN","BOS","Top",-13.8,138.6,"BOS"
"2023-06-22",93.9,"Hamilton, David","field_out","MIN","BOS","Top",-6.54000000000001,47.04,"BOS"
"2023-06-22",93,"Wong, Connor","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",85.6,"Casas, Triston","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",87.6,"Duvall, Adam","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",92.7,"Devers, Rafael","field_out","MIN","BOS","Top",13.17,12.22,"BOS"
"2023-06-22",83.6,"Yoshida, Masataka","field_out","MIN","BOS","Top",16.17,156.76,"BOS"
"2023-06-22",80.8,"Turner, Justin","single","MIN","BOS","Top",25.55,121.85,"BOS"
"2023-06-22",84.1,"Duran, Jarren","field_out","MIN","BOS","Top",25.29,154.08,"BOS"
"2023-06-22",93.2,"Reyes, Pablo","field_out","MIN","BOS","Top",-44.95,75.18,"BOS"
"2023-06-22",86.1,"Hamilton, David","field_out","MIN","BOS","Top",-41.63,13.23,"BOS"
"2023-06-22",93.6,"Wong, Connor","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",86.5,"Casas, Triston","field_out","MIN","BOS","Top",-0.180000000000007,4.98000000000002,"BOS"
"2023-06-22",93.9,"Duvall, Adam","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-22",84.4,"Devers, Rafael","field_out","MIN","BOS","Top",43.44,26.75,"BOS"
"2023-06-22",85.2,"Yoshida, Masataka","field_out","MIN","BOS","Top",-5.21000000000001,53.89,"BOS"
"2023-06-22",86.5,"Turner, Justin","field_out","MIN","BOS","Top",-16.44,148.6,"BOS"
"2023-06-22",85.3,"Duran, Jarren","strikeout","MIN","BOS","Top",NA,NA,"BOS"
"2023-06-23",85.2,"Wong, Connor","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",87,"Duvall, Adam","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",81.1,"Devers, Rafael","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",85.4,"Yoshida, Masataka","field_out","CWS","BOS","Top",-18.81,114.48,"BOS"
"2023-06-23",93.2,"Turner, Justin","field_out","CWS","BOS","Top",50.84,91.81,"BOS"
"2023-06-23",93,"Refsnyder, Rob","hit_by_pitch","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",93.5,"Hamilton, David","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",94.2,"Hernández, Enrique","single","CWS","BOS","Top",39.43,111.42,"BOS"
"2023-06-23",86.6,"Arroyo, Christian","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",94.9,"Wong, Connor","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",86,"Duvall, Adam","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",85.8,"Devers, Rafael","home_run","CWS","BOS","Top",94.83,148.53,"BOS"
"2023-06-23",93.7,"Yoshida, Masataka","field_error","CWS","BOS","Top",-16.27,42.8,"BOS"
"2023-06-23",94.5,"Turner, Justin","field_out","CWS","BOS","Top",60.51,95.49,"BOS"
"2023-06-23",85.6,"Refsnyder, Rob","field_out","CWS","BOS","Top",-23.37,30.6,"BOS"
"2023-06-23",84.1,"Hamilton, David","walk","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",81.4,"Hernández, Enrique","field_out","CWS","BOS","Top",-35.91,102.62,"BOS"
"2023-06-23",93.4,"Arroyo, Christian","field_out","CWS","BOS","Top",12.03,62.36,"BOS"
"2023-06-23",84.4,"Wong, Connor","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",86.2,"Duvall, Adam","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",93.8,"Devers, Rafael","field_out","CWS","BOS","Top",-45.46,58.43,"BOS"
"2023-06-23",87.6,"Arroyo, Christian","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",92.6,"Devers, Rafael","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",95,"Yoshida, Masataka","single","CWS","BOS","Top",-55.34,72.79,"BOS"
"2023-06-23",86.7,"Wong, Connor","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",98.6,"Yoshida, Masataka","single","CWS","BOS","Top",-34.03,77.88,"BOS"
"2023-06-23",91.8,"Hamilton, David","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",95.9,"Turner, Justin","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",91.4,"Turner, Justin","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",99.7,"Hernández, Enrique","field_out","CWS","BOS","Top",15.31,58.59,"BOS"
"2023-06-23",98.9,"Refsnyder, Rob","field_out","CWS","BOS","Top",49.85,95.94,"BOS"
"2023-06-23",95.8,"Duvall, Adam","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",90,"Arroyo, Christian","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-23",82.5,"Refsnyder, Rob","field_out","CWS","BOS","Top",-25.91,27.55,"BOS"
"2023-06-24",78.5,"Arroyo, Christian","double","CWS","BOS","Top",-75.97,77.47,"BOS"
"2023-06-24",89.5,"Casas, Triston","home_run","CWS","BOS","Top",56.97,147.12,"BOS"
"2023-06-24",92,"Duvall, Adam","field_out","CWS","BOS","Top",11.42,8.46000000000001,"BOS"
"2023-06-24",91.6,"Devers, Rafael","walk","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",89.4,"Yoshida, Masataka","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",83.1,"Turner, Justin","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",88.3,"Duran, Jarren","single","CWS","BOS","Top",62.97,96.2,"BOS"
"2023-06-24",82.6,"Wong, Connor","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",91.2,"Hamilton, David","field_out","CWS","BOS","Top",-79.49,97.89,"BOS"
"2023-06-24",81.8,"Arroyo, Christian","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",86.7,"Casas, Triston","field_error","CWS","BOS","Top",-35.55,65.98,"BOS"
"2023-06-24",92.9,"Duvall, Adam","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",90.3,"Devers, Rafael","single","CWS","BOS","Top",29.57,27.82,"BOS"
"2023-06-24",93,"Yoshida, Masataka","field_out","CWS","BOS","Top",-20.03,40.52,"BOS"
"2023-06-24",80.5,"Turner, Justin","field_out","CWS","BOS","Top",-28.5,35.68,"BOS"
"2023-06-24",88.5,"Duran, Jarren","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",92.1,"Wong, Connor","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",91.3,"Hamilton, David","field_out","CWS","BOS","Top",22.91,24.79,"BOS"
"2023-06-24",86.5,"Duvall, Adam","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",87.5,"Arroyo, Christian","sac_fly","CWS","BOS","Top",5.48,125.22,"BOS"
"2023-06-24",96.5,"Devers, Rafael","walk","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",91.1,"Casas, Triston","single","CWS","BOS","Top",13.3,102.21,"BOS"
"2023-06-24",92.9,"Turner, Justin","field_out","CWS","BOS","Top",-43.62,105.84,"BOS"
"2023-06-24",89.1,"Duvall, Adam","field_out","CWS","BOS","Top",24.12,44.75,"BOS"
"2023-06-24",86.8,"Yoshida, Masataka","walk","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",98.9,"Arroyo, Christian","field_out","CWS","BOS","Top",16.54,35.29,"BOS"
"2023-06-24",99.8,"Duran, Jarren","force_out","CWS","BOS","Top",21.7,48.98,"BOS"
"2023-06-24",89.9,"Casas, Triston","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",82,"Devers, Rafael","single","CWS","BOS","Top",52.39,92.91,"BOS"
"2023-06-24",86,"Turner, Justin","single","CWS","BOS","Top",25.94,100.4,"BOS"
"2023-06-24",92.2,"Wong, Connor","single","CWS","BOS","Top",-45.43,85.27,"BOS"
"2023-06-24",96.1,"Duran, Jarren","single","CWS","BOS","Top",7.61,52,"BOS"
"2023-06-24",99.5,"Duvall, Adam","hit_by_pitch","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",91.5,"Yoshida, Masataka","field_out","CWS","BOS","Top",28.96,35.07,"BOS"
"2023-06-24",97.7,"Devers, Rafael","field_out","CWS","BOS","Top",-54.6,92.63,"BOS"
"2023-06-24",87.5,"Refsnyder, Rob","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",90.6,"Yoshida, Masataka","field_out","CWS","BOS","Top",22.91,44.75,"BOS"
"2023-06-24",99.4,"Hamilton, David","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-24",86.8,"Turner, Justin","field_out","CWS","BOS","Top",-57.15,94.87,"BOS"
"2023-06-24",91.5,"Duran, Jarren","field_out","CWS","BOS","Top",-52.6,49.93,"BOS"
"2023-06-24",93.3,"Hamilton, David","field_out","CWS","BOS","Top",-34.55,67.73,"BOS"
"2023-06-25",86.9,"Yoshida, Masataka","field_out","CWS","BOS","Top",-62.57,68.63,"BOS"
"2023-06-25",91.4,"Duvall, Adam","double","CWS","BOS","Top",-64.81,122.14,"BOS"
"2023-06-25",85.9,"Turner, Justin","single","CWS","BOS","Top",-32.06,32.39,"BOS"
"2023-06-25",88.2,"Devers, Rafael","walk","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",93.2,"Turner, Justin","walk","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",84.6,"Refsnyder, Rob","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",83.8,"Duran, Jarren","single","CWS","BOS","Top",-36.48,107.75,"BOS"
"2023-06-25",85.6,"Hernández, Enrique","field_out","CWS","BOS","Top",24.51,149.14,"BOS"
"2023-06-25",92.5,"Arroyo, Christian","field_out","CWS","BOS","Top",14.03,54.22,"BOS"
"2023-06-25",84.4,"Refsnyder, Rob","field_out","CWS","BOS","Top",56.12,88.79,"BOS"
"2023-06-25",80.9,"Hamilton, Caleb","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",74.6,"Casas, Triston","field_out","CWS","BOS","Top",-0.780000000000001,137.66,"BOS"
"2023-06-25",93.2,"Hernández, Enrique","single","CWS","BOS","Top",-4.77,28.75,"BOS"
"2023-06-25",92.9,"Yoshida, Masataka","field_out","CWS","BOS","Top",-12.05,53.61,"BOS"
"2023-06-25",87.4,"Arroyo, Christian","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",86.8,"Duvall, Adam","field_out","CWS","BOS","Top",65.85,78.07,"BOS"
"2023-06-25",93.4,"Dalbec, Bobby","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",93.4,"Devers, Rafael","walk","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",91.9,"Yoshida, Masataka","hit_by_pitch","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",93.1,"Turner, Justin","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",93.3,"Duvall, Adam","double","CWS","BOS","Top",50.75,140.18,"BOS"
"2023-06-25",87.7,"Refsnyder, Rob","field_out","CWS","BOS","Top",-19.32,47.55,"BOS"
"2023-06-25",83.8,"Casas, Triston","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",83.1,"Devers, Rafael","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",74.9,"Hamilton, Caleb","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",90.6,"Duran, Jarren","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",95.5,"Yoshida, Masataka","strikeout","CWS","BOS","Top",NA,NA,"BOS"
"2023-06-25",86.4,"Hernández, Enrique","field_out","CWS","BOS","Top",-16.12,67.3,"BOS"
"2023-06-25",94.6,"Turner, Justin","field_out","CWS","BOS","Top",1.28999999999999,31.78,"BOS"
"2023-06-25",89.5,"Hernández, Enrique","field_out","CWS","BOS","Top",-22.36,36.03,"BOS"
"2023-06-25",95,"Duvall, Adam","field_out","CWS","BOS","Top",-0.120000000000005,42.75,"BOS"
"2023-06-25",90.9,"Arroyo, Christian","field_out","CWS","BOS","Top",54.73,120.47,"BOS"
"2023-06-25",91.9,"Refsnyder, Rob","field_out","CWS","BOS","Top",17.06,52.4,"BOS"
"2023-06-25",81.8,"Devers, Rafael","field_out","CWS","BOS","Top",26.21,98.85,"BOS"
"2023-06-25",74.5,"Casas, Triston","field_out","CWS","BOS","Top",-41.08,135.66,"BOS"
"2023-06-25",85.9,"Arroyo, Christian","field_out","CWS","BOS","Top",16.52,68.36,"BOS"
"2023-06-27",90.3,"Wong, Connor","field_out","BOS","MIA","Bot",-49.47,80.41,"BOS"
"2023-06-27",92.5,"Hamilton, David","walk","BOS","MIA","Bot",NA,NA,"BOS"
"2023-06-27",89.7,"Hernández, Enrique","field_out","BOS","MIA","Bot",-19.48,21.21,"BOS"
"2023-06-27",89.5,"Casas, Triston","single","BOS","MIA","Bot",27.11,91.3,"BOS"
"2023-06-27",97.7,"Duvall, Adam","field_out","BOS","MIA","Bot",-45.82,80.19,"BOS"
"2023-06-27",90.9,"Devers, Rafael","field_out","BOS","MIA","Bot",-50.9,99.22,"BOS"
"2023-06-27",98.2,"Verdugo, Alex","walk","BOS","MIA","Bot",NA,NA,"BOS"
"2023-06-27",91.2,"Turner, Justin","field_out","BOS","MIA","Bot",-46.76,98.99,"BOS"
"2023-06-27",90.9,"Duran, Jarren","field_out","BOS","MIA","Bot",19.9,46.03,"BOS"
"2023-06-27",90.8,"Wong, Connor","strikeout","BOS","MIA","Bot",NA,NA,"BOS"
"2023-06-27",98.3,"Hamilton, David","strikeout","BOS","MIA","Bot",NA,NA,"BOS"
"2023-06-27",97.6,"Hernández, Enrique","single","BOS","MIA","Bot",-91.07,109.94,"BOS"
"2023-06-27",90,"Duvall, Adam","field_out","BOS","MIA","Bot",14.04,14.59,"BOS"
"2023-06-27",97.7,"Devers, Rafael","single","BOS","MIA","Bot",-21.95,106.29,"BOS"
"2023-06-27",91.9,"Verdugo, Alex","field_out","BOS","MIA","Bot",30.8,33.42,"BOS"
"2023-06-27",91.1,"Turner, Justin","field_out","BOS","MIA","Bot",18.84,60.55,"BOS"
"2023-06-27",93.2,"Wong, Connor","field_out","BOS","MIA","Bot",-7.8,46.65,"BOS"
"2023-06-27",91.3,"Duran, Jarren","strikeout","BOS","MIA","Bot",NA,NA,"BOS"
"2023-06-27",91.9,"Wong, Connor","force_out","BOS","MIA","Bot",-15.92,40.54,"BOS"
"2023-06-27",92.3,"Hamilton, David","force_out","BOS","MIA","Bot",-4.48999999999999,71.12,"BOS"
